OID_,TL_id,TL_Date,TL_Class,TL_Genet,TL_Cx,TL_Cy,TL_Area,TL_SurfA,TL_Perim,TL_Note,Morph_Code,Site,Quadrat,TimePt,Annotator,QC_Check,Shape_Leng,Shape_Area
1877,339,6/18/2017,ACSP,321,5616.1,6087,5.12,0,8.8, ,BR,OCC-SAI-009,-99,0,JC, ,0.091495474,0.000538795
1878,340,6/18/2017,ACSP,322,5383.4,6140.8,29.74,0,25.5, ,BR,OCC-SAI-009,-99,0,JC, ,0.264314054,0.003167615
1879,341,6/18/2017,ACSP,323,4516.7,5918.6,29.85,0,26.8, ,BR,OCC-SAI-009,-99,0,JC, ,0.277248284,0.003178765
1880,343,6/18/2017,ACSP,324,5027.4,5475.1,21.02,0,21.9, ,BR,OCC-SAI-009,-99,0,JC, ,0.226582395,0.002234665
1881,344,6/18/2017,AGLO,325,6006.6,4872.1,95.22,0,44.8, ,BR,OCC-SAI-009,-99,0,JC, ,0.463946809,0.010175445
1882,345,6/18/2017,ACSP,326,5550.2,4903.2,6.85,0,10.5, ,BR,OCC-SAI-009,-99,0,JC, ,0.109380924,0.000724165
1883,346,6/18/2017,ACSP,327,5403,4950.5,41.29,0,24.9, ,BR,OCC-SAI-009,-99,0,JC, ,0.257802122,0.00440505
1884,349,6/18/2017,ACSP,328,7604.3,1107.7,213.91,0,65.9, ,BR,OCC-SAI-009,-99,0,JC, ,0.682054268,0.0228878
1885,350,6/18/2017,ACSP,329,7655.1,1449.2,13.76,0,15.2, ,BR,OCC-SAI-009,-99,0,JC, ,0.157432018,0.00146009
1886,352,6/18/2017,ACSP,330,6212.8,3228.7,7.96,0,11.5, ,BR,OCC-SAI-009,-99,0,JC, ,0.119155567,0.00084145
1887,355,6/18/2017,AGLO,331,6865.9,7067.9,13.26,0,15.4, ,BR,OCC-SAI-009,-99,0,JC, ,0.159394204,0.001406815
1888,356,6/18/2017,ACSP,332,6529.8,6963.8,15.93,0,15.5, ,BR,OCC-SAI-009,-99,0,JC, ,0.160343681,0.001693505
1889,358,6/18/2017,AGLO,333,6239.3,7983.4,78.02,0,51.4, ,BR,OCC-SAI-009,-99,0,JC, ,0.532518969,0.008323445
1890,359,6/18/2017,ACSP,334,7586.1,9557.8,17.25,0,19.1, ,BR,OCC-SAI-009,-99,0,JC, ,0.197882726,0.00183967
1891,360,6/18/2017,ACSP,335,7734.3,9489.6,72.31,0,35.6, ,BR,OCC-SAI-009,-99,0,JC, ,0.368920539,0.00772097
1892,361,6/18/2017,ACSP,336,8076.4,9730.3,9.05,0,11.8, ,BR,OCC-SAI-009,-99,0,JC, ,0.122661841,0.000961125
1893,364,6/18/2017,ACSP,337,7354.5,12936.9,9.69,0,12.1, ,BR,OCC-SAI-009,-99,0,JC, ,0.125073492,0.00102688
1894,365,6/18/2017,ACSP,338,8133.9,13949.2,22.29,0,18.7, ,BR,OCC-SAI-009,-99,0,JC, ,0.193954718,0.00237245
1895,366,6/18/2017,ACSP,339,8195.9,13838.7,37.41,0,25.8, ,BR,OCC-SAI-009,-99,0,JC, ,0.267290248,0.003988125
1896,368,6/18/2017,ACSP,340,8558.6,13855,14.41,0,14.5, ,BR,OCC-SAI-009,-99,0,JC, ,0.150730249,0.001531595
1897,369,6/18/2017,ACSP,341,10092.2,14280.3,41.29,0,35.4, ,BR,OCC-SAI-009,-99,0,JC, ,0.36750087,0.004398725
1898,370,6/18/2017,ACSP,342,10213.9,14148.6,81.04,0,58.4, ,BR,OCC-SAI-009,-99,0,JC, ,0.604638427,0.00864032
1899,371,6/18/2017,ACSP,343,10292,14224.2,32.12,0,26.6, ,BR,OCC-SAI-009,-99,0,JC, ,0.2764879,0.00342052
1900,373,6/18/2017,ACSP,344,8548.3,13363,32.4,0,27.1, ,BR,OCC-SAI-009,-99,0,JC, ,0.281651309,0.003449135
1901,374,6/18/2017,ACSP,345,8046.2,13209.4,30.25,0,21.8, ,BR,OCC-SAI-009,-99,0,JC, ,0.226238673,0.003224395
1902,375,6/18/2017,ACSP,346,9911.5,12775.1,40.3,0,26.8, ,BR,OCC-SAI-009,-99,0,JC, ,0.277410995,0.00429867
1903,376,6/18/2017,ACSP,347,8624,12183.3,79.12,0,45.6, ,BR,OCC-SAI-009,-99,0,JC, ,0.47219986,0.00844348
1904,378,6/18/2017,ACSP,348,8433.3,10785.8,55.37,0,30.6, ,BR,OCC-SAI-009,-99,0,JC, ,0.316718916,0.005912345
1905,379,6/18/2017,ACSP,349,9064.8,10980.7,31.5,0,27.2, ,BR,OCC-SAI-009,-99,0,JC, ,0.281860846,0.003354645
1906,380,6/18/2017,ACSP,350,9190.2,11069.2,68.36,0,37.1, ,BR,OCC-SAI-009,-99,0,JC, ,0.384336709,0.00729891
1907,381,6/18/2017,AGLO,351,9344.7,11009.2,58.96,0,34.7, ,BR,OCC-SAI-009,-99,0,JC, ,0.359400743,0.006292175
1908,382,6/18/2017,ACSP,352,8938.1,10470.8,12.75,0,13.9, ,BR,OCC-SAI-009,-99,0,JC, ,0.144710552,0.001353985
1909,384,6/18/2017,ACSP,353,8271.3,9775.8,33.12,0,25.5, ,BR,OCC-SAI-009,-99,0,JC, ,0.263649613,0.003530225
1910,385,6/18/2017,ACSP,354,8681.9,9571.3,15.75,0,17.7, ,BR,OCC-SAI-009,-99,0,JC, ,0.183218597,0.001675435
1911,386,6/18/2017,ACSP,355,7675.6,9137,8.65,0,14.2, ,BR,OCC-SAI-009,-99,0,JC, ,0.146685549,0.000912535
1912,387,6/18/2017,ACSP,356,8054.7,7213.1,16.44,0,19.8, ,BR,OCC-SAI-009,-99,0,JC, ,0.20520127,0.00174647
1913,390,6/18/2017,ACSP,357,9379.9,4872.9,74.06,0,48.3, ,BR,OCC-SAI-009,-99,0,JC, ,0.500341231,0.00789829
1914,391,6/18/2017,ACSP,358,8194.4,3999.2,30.44,0,26.4, ,BR,OCC-SAI-009,-99,0,JC, ,0.273745816,0.003241065
1915,394,6/18/2017,ACSP,359,11122.7,5678.8,47.74,0,33.1, ,BR,OCC-SAI-009,-99,0,JC, ,0.342452324,0.00508988
1916,395,6/18/2017,ACSP,360,12003.6,7509.7,6.45,0,11.3, ,BR,OCC-SAI-009,-99,0,JC, ,0.117656607,0.000680265
1917,398,6/18/2017,AGLO,361,10894.6,8926.4,127.67,0,56.9, ,BR,OCC-SAI-009,-99,0,JC, ,0.589705086,0.013641785
1918,399,6/18/2017,ACSP,362,11804.1,9323.7,31.78,0,27.4, ,BR,OCC-SAI-009,-99,0,JC, ,0.284652464,0.00338412
1919,400,6/18/2017,ACSP,363,11554.6,10883.3,7.05,0,10.4, ,BR,OCC-SAI-009,-99,0,JC, ,0.107466603,0.000745425
1920,401,6/18/2017,ACSP,364,10137.9,11603.9,19.48,0,24, ,BR,OCC-SAI-009,-99,0,JC, ,0.248426045,0.00206918
1921,404,6/18/2017,ACSP,365,10049.2,11870.1,20.98,0,21, ,BR,OCC-SAI-009,-99,0,JC, ,0.217483365,0.00223241
1922,405,6/18/2017,ACSP,366,10629.6,12122,14.01,0,14.7, ,BR,OCC-SAI-009,-99,0,JC, ,0.151978866,0.00148729
1923,406,6/18/2017,ACSP,367,11669.6,12446.9,11.84,0,15.5, ,BR,OCC-SAI-009,-99,0,JC, ,0.160373411,0.001255345
1924,407,6/18/2017,ACSP,368,11243.3,13049.1,16.78,0,17.1, ,BR,OCC-SAI-009,-99,0,JC, ,0.177554848,0.001782445
1925,408,6/18/2017,ACSP,369,11821.9,13205.3,16.91,0,16.5, ,BR,OCC-SAI-009,-99,0,JC, ,0.170689892,0.00179667
1926,411,6/18/2017,ACSP,370,12388.5,11205.1,24.97,0,21.6, ,BR,OCC-SAI-009,-99,0,JC, ,0.224591907,0.002658295
1927,412,6/18/2017,ACSP,371,13006.8,8267.4,15.07,0,15.5, ,BR,OCC-SAI-009,-99,0,JC, ,0.160568714,0.0016001
1928,413,6/18/2017,ACSP,372,14086.1,8231.8,13.02,0,17.4, ,BR,OCC-SAI-009,-99,0,JC, ,0.18076495,0.00138109
1929,414,6/18/2017,ACSP,373,12592.9,4907.8,91.5,0,48.7, ,BR,OCC-SAI-009,-99,0,JC, ,0.504333038,0.009772665
1930,25,4/22/2017,PMEA,25,9836.8,10165.1,7.47,0,12.5, ,BR,OCC-SAI-012,0,0,JC, ,0.129842676,0.000787455
1931,26,4/22/2017,POSP,26,10192.1,10111.2,23.16,0,29.3, ,MD,OCC-SAI-012,0,0,JC, ,0.303420854,0.00245
1932,27,4/22/2017,PMEA,27,11001.8,5966.8,46.04,0,35.3, ,BR,OCC-SAI-012,1,0,JC, ,0.365300186,0.00488723
1933,28,4/22/2017,ACSP,28,11256.2,5901.8,20.61,0,19, ,BR,OCC-SAI-012,1,0,JC, ,0.1970362,0.00218628
1934,29,4/22/2017,POSP,29,11326.1,5900.7,6.37,0,10.9, ,EM,OCC-SAI-012,1,0,JC, ,0.11294882,0.000668975
1935,30,4/22/2017,MOSP,30,7947.2,1757.5,36.06,0,28.2, ,EM,OCC-SAI-012,2,0,JC, ,0.291896285,0.003829695
1936,31,4/22/2017,PLOB,31,7825.5,1725,53.71,0,36, ,MD,OCC-SAI-012,2,0,JC, ,0.372645581,0.00570855
1937,32,4/22/2017,POSP,32,7809.6,2216.5,149.72,0,79.6, ,MD,OCC-SAI-012,2,0,JC, ,0.823552619,0.01597164
1938,33,4/22/2017,PLOB,33,7755.5,2305,2.94,0,8.5, ,EM,OCC-SAI-012,2,0,JC, ,0.088294486,0.000305165
1939,34,4/22/2017,PLOB,34,7781.6,2287.5,0.73,0,3.3, ,EM,OCC-SAI-012,2,0,JC, ,0.03420162,7.3575E-05
1940,35,4/22/2017,PLOB,35,7764.9,2266.7,0.7,0,3.1, ,EM,OCC-SAI-012,2,0,JC, ,0.032209456,7.079E-05
1941,36,4/22/2017,PLOB,36,7967.4,2062,22.13,0,19.4, ,MD,OCC-SAI-012,2,0,JC, ,0.20075605,0.00234718
1942,37,4/22/2017,POSP,37,7979.6,2205.4,13.91,0,14.2, ,MD,OCC-SAI-012,2,0,JC, ,0.146880443,0.00147477
1943,38,4/22/2017,PLOB,38,8141.8,2293.8,16.02,0,22.3, ,MD,OCC-SAI-012,2,0,JC, ,0.231003851,0.001690475
1944,39,4/22/2017,PLOB,39,8094.1,2309.8,0.75,0,4.2, ,MD,OCC-SAI-012,2,0,JC, ,0.042897919,7.336E-05
1945,40,4/22/2017,PLOB,40,8087.8,2291,2.97,0,8.3, ,MD,OCC-SAI-012,2,0,JC, ,0.085668861,0.000308475
1946,41,4/22/2017,POSP,41,8953.1,2362.4,14.07,0,16.9, ,MD,OCC-SAI-012,4,0,JC, ,0.174754388,0.00148665
1947,42,4/22/2017,POSP,42,8968.2,2458.4,3.95,0,7.5, ,MD,OCC-SAI-012,4,0,JC, ,0.077780079,0.00041299
1948,43,4/22/2017,PGRA,43,9128.6,2593.3,18.62,0,19.2, ,BR,OCC-SAI-012,4,0,JC, ,0.198457604,0.0019722
1949,44,4/22/2017,POSP,44,8989.4,2186.5,17.32,0,17.2, ,MD,OCC-SAI-012,4,0,JC, ,0.17835409,0.00183233
1950,45,4/22/2017,PLOB,45,9561.8,2491.8,255.48,0,109.4, ,MD,OCC-SAI-012,4,0,JC, ,1.131274461,0.027213805
1951,46,4/22/2017,PMEA,46,9414.4,2454.9,5.39,0,9.3, ,KN,OCC-SAI-012,4,0,JC, ,0.096259679,0.00056673
1952,47,4/22/2017,POSP,47,9466,2200.5,2.36,0,6.1, ,EM,OCC-SAI-012,4,0,JC, ,0.062978482,0.00024532
1953,48,4/22/2017,MOSP,48,8604.4,4307.9,36.71,0,36.5, ,EM,OCC-SAI-012,5,0,JC, ,0.377472736,0.00388835
1954,49,4/22/2017,POCS,49,7414.9,10014.3,3.21,0,8.1, ,EM,OCC-SAI-012,6,0,JC, ,0.08418765,0.00033334
1955,50,4/22/2017,POSP,50,7468.2,9735.8,92.31,0,65.5, ,MD,OCC-SAI-012,6,0,JC, ,0.677724997,0.00981319
1956,51,4/22/2017,POSP,50,7395.8,9757.3,1.54,0,6.1, ,EM,OCC-SAI-012,6,0,JC, ,0.063722426,0.00015784
1957,52,4/22/2017,POCS,51,4901.1,5685.2,2.11,0,5.7, ,EM,OCC-SAI-012,7,0,JC, ,0.059109383,0.000219325
1958,53,4/22/2017,PMEA,52,4582.5,5819.3,23.94,0,19.8, ,BR,OCC-SAI-012,7,0,JC, ,0.204716668,0.00254018
1959,54,4/22/2017,PLOB,53,4518.4,5736.7,5.33,0,14.4, ,MD,OCC-SAI-012,7,0,JC, ,0.149658235,0.00055491
1960,55,4/22/2017,PLOB,53,4532.6,5759.9,0.71,0,3.2, ,MD,OCC-SAI-012,7,0,JC, ,0.033531885,7.141E-05
1961,56,4/22/2017,POSP,54,4676.5,5515.5,1.72,0,5.3, ,EM,OCC-SAI-012,7,0,JC, ,0.054567441,0.000177635
1962,57,4/22/2017,POSP,55,6580.7,5282.6,4.65,0,8.3, ,MD,OCC-SAI-012,8,0,JC, ,0.085841067,0.000486795
1963,58,4/22/2017,POSP,56,6253.5,5522.4,2.6,0,7.9, ,EM,OCC-SAI-012,8,0,JC, ,0.081866431,0.000267495
1964,59,4/22/2017,PLOB,57,6306.3,5510.3,2.54,0,9.8, ,EM,OCC-SAI-012,8,0,JC, ,0.101067016,0.000259855
1965,60,4/22/2017,POSP,58,6785,5211.6,19.26,0,19.4, ,MD,OCC-SAI-012,8,0,JC, ,0.20126002,0.002041325
1966,61,4/22/2017,POSP,59,10390.2,7485.4,3.55,0,7.2, ,EM,OCC-SAI-012,9,0,JC, ,0.074919203,0.000371005
1967,62,4/22/2017,MOSP,60,10444.6,7344.5,92.02,0,50.3, ,EM,OCC-SAI-012,9,0,JC, ,0.519762368,0.00979352
1968,63,4/22/2017,MOSP,61,10426.3,7241.8,23.25,0,23.2, ,EM,OCC-SAI-012,9,0,JC, ,0.24013707,0.002462565
1969,64,4/22/2017,ACSP,62,3001,5881.2,11.4,0,14.4, ,BR,OCC-SAI-012,10,0,JC, ,0.148486912,0.001204525
1970,65,4/22/2017,PMEA,63,3014.8,5975.4,40.84,0,30.1, ,BR,OCC-SAI-012,10,0,JC, ,0.311898594,0.004337635
1971,66,4/22/2017,PLOB,64,3037.7,4066.1,1.9,0,5.2, ,EM,OCC-SAI-012,11,0,JC, ,0.054076734,0.00019633
1972,67,4/22/2017,PLOB,65,3121.8,4240.9,5.4,0,11.6, ,MD,OCC-SAI-012,11,0,JC, ,0.119458602,0.000564035
1973,68,4/22/2017,MOSP,66,3250,4144.6,2.02,0,7.4, ,EM,OCC-SAI-012,11,0,JC, ,0.076385141,0.00020702
1974,71,4/22/2017,PLOB,68,2679.8,5670.6,1.81,0,5.2, ,EM,OCC-SAI-012,12,0,JC, ,0.053680517,0.00018612
1975,72,4/22/2017,PLUT,69,2545.6,4958.8,10.59,0,14.9, ,MD,OCC-SAI-012,12,0,JC, ,0.153814534,0.001116545
1976,73,4/22/2017,PLOB,70,5423,1986.2,82.76,0,52.8, ,MD,OCC-SAI-012,13,0,JC, ,0.546686633,0.008815245
1977,74,4/22/2017,PLOB,71,5853.2,2234.3,184.11,0,74.5, ,MD,OCC-SAI-012,13,0,JC, ,0.770896128,0.019611215
1978,75,4/22/2017,MOSP,72,5939.3,2314.1,40.79,0,34.9, ,EM,OCC-SAI-012,13,0,JC, ,0.360654407,0.004328265
1979,76,4/22/2017,PLOB,73,8363.7,5301.5,19.87,0,19.3, ,MD,OCC-SAI-012,14,0,JC, ,0.199968903,0.002104915
1980,77,4/22/2017,PMEA,74,8419.2,5339.1,8.02,0,12.1, ,BR,OCC-SAI-012,14,0,JC, ,0.125252654,0.000843845
1981,78,4/22/2017,PLOB,75,7979.9,5655.9,71.63,0,46.8, ,MD,OCC-SAI-012,14,0,JC, ,0.484015366,0.0076121
1982,79,4/22/2017,POSP,76,8251.5,5711.8,55.56,0,40.6, ,MD,OCC-SAI-012,14,0,JC, ,0.420333266,0.005900205
1983,80,4/22/2017,PMEA,77,8445,5637.4,24.08,0,25.7, ,BR,OCC-SAI-012,14,0,JC, ,0.265986202,0.002550785
1984,81,4/22/2017,PMEA,78,8549.3,5709.6,9.34,0,13.1, ,BR,OCC-SAI-012,14,0,JC, ,0.135913454,0.000985105
1985,82,4/22/2017,POSP,79,8674.1,5617,9.71,0,13.1, ,MD,OCC-SAI-012,14,0,JC, ,0.135355967,0.00102424
1986,83,4/22/2017,PLUT,80,8544.9,6848.8,13.71,0,17.8, ,MD,OCC-SAI-012,15,0,JC, ,0.184332819,0.00144825
1987,84,4/22/2017,MOSP,81,8552,6800.6,32.1,0,27.4, ,EM,OCC-SAI-012,15,0,JC, ,0.283794331,0.00340487
1988,85,4/22/2017,POSP,82,8683.2,6817.5,55.02,0,37, ,MD,OCC-SAI-012,15,0,JC, ,0.382830482,0.005848375
1989,86,4/22/2017,POSP,83,8675.7,6759,0.52,0,2.8, ,EM,OCC-SAI-012,15,0,JC, ,0.028841074,5.122E-05
1990,87,4/22/2017,POSP,82,8689.3,6770.4,1.2,0,4.4, ,EM,OCC-SAI-012,15,0,JC, ,0.045567599,0.000122665
1991,88,4/22/2017,MOSP,84,8959.8,6895.1,2.15,0,5.7, ,EM,OCC-SAI-012,15,0,JC, ,0.059345402,0.00022346
1992,89,4/22/2017,POSP,85,7739,8818.1,1.54,0,7.1, ,MD,OCC-SAI-012,16,0,JC, ,0.073675789,0.00015757
1993,90,4/22/2017,POSP,86,7763,8803.6,1.83,0,5.3, ,MD,OCC-SAI-012,16,0,JC, ,0.05512163,0.00018896
1994,91,4/22/2017,POSP,87,8198.9,9143.7,2.63,0,7.6, ,MD,OCC-SAI-012,16,0,JC, ,0.07836147,0.00027267
1995,92,4/22/2017,PMEA,88,8390,11779.9,7.35,0,11.1, ,KN,OCC-SAI-012,17,0,JC, ,0.11502402,0.00077351
1996,93,4/22/2017,POCS,89,8435,11816.8,1.79,0,5, ,EM,OCC-SAI-012,17,0,JC, ,0.052102189,0.00018481
1997,94,4/22/2017,POSP,90,11319.1,9100.2,4.4,0,8.1, ,MD,OCC-SAI-012,18,0,JC, ,0.084011737,0.00046144
1998,95,4/22/2017,POSP,91,11226.2,9152.3,8.73,0,12, ,MD,OCC-SAI-012,18,0,JC, ,0.123726616,0.00092092
1999,96,4/22/2017,POSP,92,11505.5,8968.4,3.23,0,8.8, ,MD,OCC-SAI-012,18,0,JC, ,0.090992171,0.000334905
2000,97,4/22/2017,POSP,93,11557.9,8976.5,15.65,0,16.1, ,MD,OCC-SAI-012,18,0,JC, ,0.166946187,0.00165615
2001,98,4/22/2017,PLOB,94,11460.8,9384.6,1.5,0,5.4, ,MD,OCC-SAI-012,18,0,JC, ,0.056173998,0.000154035
2002,99,4/22/2017,POCS,95,11274.2,9575,1.25,0,4.3, ,EM,OCC-SAI-012,18,0,JC, ,0.044798941,0.00012815
2003,100,4/22/2017,PLOB,96,4158.2,9057.6,122.81,0,65.8, ,MD,OCC-SAI-012,19,0,JC, ,0.68089045,0.013071
2004,101,4/22/2017,POSP,97,4550.3,9018,6.9,0,10.6, ,MD,OCC-SAI-012,19,0,JC, ,0.109172734,0.00072627
2005,102,4/22/2017,PLOB,98,4541.3,9062.2,2.44,0,6.5, ,MD,OCC-SAI-012,19,0,JC, ,0.067127623,0.000253465
2006,103,4/22/2017,PLOB,98,4583.3,9056.4,2.16,0,6.3, ,MD,OCC-SAI-012,19,0,JC, ,0.064965038,0.000223625
2007,104,4/22/2017,PLOB,98,4595.4,9071.5,0.3,0,2, ,MD,OCC-SAI-012,19,0,JC, ,0.020589128,2.873E-05
2008,105,4/22/2017,PLOB,98,4614,9111.1,18.99,0,22.6, ,MD,OCC-SAI-012,19,0,JC, ,0.233653116,0.00200816
2009,106,4/22/2017,PLOB,98,4546.9,9117.6,18.74,0,22.9, ,MD,OCC-SAI-012,19,0,JC, ,0.236515734,0.00198082
2010,107,4/22/2017,POSP,99,4677.4,9198.2,1.75,0,5.6, ,MD,OCC-SAI-012,19,0,JC, ,0.057988728,0.00018025
2011,108,4/22/2017,POSP,100,4734.8,9231.7,1.69,0,5.1, ,MD,OCC-SAI-012,19,0,JC, ,0.052547678,0.000174135
2012,109,4/22/2017,POSP,101,4651.9,9222.4,0.99,0,4.2, ,MD,OCC-SAI-012,19,0,JC, ,0.043790456,0.000100465
2013,110,4/22/2017,POSP,102,4669.8,9243.1,27.38,0,41.8, ,MD,OCC-SAI-012,19,0,JC, ,0.432301154,0.0028905
2014,111,4/22/2017,PMEA,103,4532.5,9330.4,10.88,0,13.3, ,BR,OCC-SAI-012,19,0,JC, ,0.137442023,0.00114966
2015,112,4/22/2017,PLOB,104,3398.7,9344.2,66.06,0,35.1, ,MD,OCC-SAI-012,20,0,JC, ,0.363200141,0.007028405
2016,113,4/22/2017,PGRA,105,3502.8,9266.4,22.98,0,23.9, ,BR,OCC-SAI-012,20,0,JC, ,0.246865893,0.002435165
2017,114,4/22/2017,PLOB,106,3066.3,9001.4,0.48,0,2.5, ,EM,OCC-SAI-012,20,0,JC, ,0.026621817,4.764E-05
2018,115,4/22/2017,POCS,107,3338.7,8636.5,4.26,0,8, ,KN,OCC-SAI-012,20,0,JC, ,0.082488542,0.00044683
2019,116,4/22/2017,POSP,108,4775.5,7855.3,67.76,0,42.1, ,MD,OCC-SAI-012,21,0,JC, ,0.435802255,0.007203725
2020,117,4/22/2017,POSP,109,4566,7891.7,56.17,0,49.8, ,MD,OCC-SAI-012,21,0,JC, ,0.51503331,0.00597792
2021,118,4/22/2017,POSP,110,4760.3,7627.9,5.88,0,10, ,MD,OCC-SAI-012,21,0,JC, ,0.103242666,0.00061714
2022,119,4/22/2017,PLOB,111,4329.8,7626,124.33,0,91.4, ,MD,OCC-SAI-012,21,0,JC, ,0.945743347,0.01321494
2023,120,4/22/2017,POCS,112,4425.7,7824.5,4.39,0,8.5, ,KN,OCC-SAI-012,21,0,JC, ,0.088291979,0.000460325
2024,121,4/22/2017,MOSP,113,4350.2,7802.3,14.97,0,32.3, ,EM,OCC-SAI-012,21,0,JC, ,0.334646313,0.00156927
2025,122,4/22/2017,PLOB,114,4525.4,7735.9,2.57,0,7.3, ,EM,OCC-SAI-012,21,0,JC, ,0.07516185,0.000266605
2026,123,4/22/2017,PLOB,115,6204.3,6915.5,11.07,0,14.4, ,MD,OCC-SAI-012,22,0,JC, ,0.149764097,0.00116808
2027,125,4/22/2017,PLOB,115,6347.4,6680.5,0.65,0,3.1, ,MD,OCC-SAI-012,22,0,JC, ,0.03181875,6.487E-05
2028,124,4/22/2017,PLOB,115,6253,6799,630.32,0,192.6, ,MD,OCC-SAI-012,22,0,JC, ,1.992715262,0.06723875
2029,126,4/22/2017,POSP,116,6396.4,6629.1,17.25,0,19.2, ,MD,OCC-SAI-012,22,0,JC, ,0.198905145,0.001825805
2030,127,4/22/2017,POSP,116,6335.1,6552.8,30.19,0,38.8, ,EM,OCC-SAI-012,22,0,JC, ,0.401330539,0.003202405
2031,128,4/22/2017,PMEA,117,6141.8,6694.8,43.05,0,28.3, ,BR,OCC-SAI-012,22,0,JC, ,0.293137979,0.004575965
2032,129,4/22/2017,POSP,118,6375.1,6205.3,1.16,0,4.4, ,EM,OCC-SAI-012,22,0,JC, ,0.045480524,0.00011829
2033,130,4/22/2017,POCS,119,1584.5,7745.8,3.39,0,7.2, ,KN,OCC-SAI-012,23,0,JC, ,0.074785878,0.00035481
2034,131,4/22/2017,MOSP,120,1685.1,7904.7,42.41,0,42.9, ,EM,OCC-SAI-012,23,0,JC, ,0.44402337,0.004491215
2035,132,4/22/2017,POSP,121,1620.4,7794,8.21,0,17, ,MD,OCC-SAI-012,23,0,JC, ,0.176043371,0.00086137
2036,133,4/22/2017,POSP,122,1630,7694.2,57.08,0,38.6, ,MD,OCC-SAI-012,23,0,JC, ,0.399747717,0.00606632
2037,134,4/22/2017,POSP,123,1748.2,7594.9,70.63,0,52.5, ,MD,OCC-SAI-012,23,0,JC, ,0.543002957,0.007500325
2038,135,4/22/2017,POSP,124,2078.9,7585.4,10.46,0,13.6, ,MD,OCC-SAI-012,23,0,JC, ,0.140803822,0.001105205
2039,136,4/22/2017,POSP,125,2133.2,7667.3,24.98,0,31.3, ,MD,OCC-SAI-012,23,0,JC, ,0.323259762,0.002639865
2040,137,4/22/2017,POSP,126,2080.3,8100.3,7.69,0,11.9, ,MD,OCC-SAI-012,23,0,JC, ,0.123403659,0.000810775
2041,138,4/22/2017,MOSP,127,9690.1,8816.7,4.44,0,12.8, ,EM,OCC-SAI-012,24,0,JC, ,0.132988261,0.00046167
2042,139,4/22/2017,PLOB,128,2838.7,3985.4,0.56,0,3.4, ,EM,OCC-SAI-012,11,0,JC, ,0.035068857,5.461E-05
2043,140,4/22/2017,POSP,129,2430.5,5776.6,90.46,0,39.2, ,MD,OCC-SAI-012,12,0,JC, ,0.405965811,0.009632785
2044,69,4/22/2017,PLOB,67,2341.2,5580.6,225.2,0,78.9, ,MD,OCC-SAI-012,12,0,JC, ,0.816758544,0.02400542
2045,150,4/22/2017,ACSP,130,1659.5,4059.5,51.59,0,35.9, ,BR,OCC-SAI-012,-99,0,JC, ,0.371159256,0.00548369
2046,151,4/22/2017,ACSP,131,1472.9,3312.8,50.7,0,39.7, ,BR,OCC-SAI-012,-99,0,JC, ,0.409885555,0.00538308
2047,153,4/22/2017,ACSP,132,3096.7,3301.2,48.23,0,30.7, ,BR,OCC-SAI-012,-99,0,JC, ,0.317137234,0.005127475
2048,155,4/22/2017,ACSP,133,4180.2,1899.9,54.25,0,38.4, ,BR,OCC-SAI-012,-99,0,JC, ,0.396946255,0.005762225
2049,156,4/22/2017,ACSP,134,4231.1,2770,88.86,0,63.4, ,BR,OCC-SAI-012,-99,0,JC, ,0.655040748,0.00944078
2050,157,4/22/2017,ACSP,135,3793.1,3191,6.43,0,10.2, ,KN,OCC-SAI-012,-99,0,JC, ,0.105954123,0.00067632
2051,158,4/22/2017,ACSP,136,4629.4,3261.8,72.49,0,46.3, ,BR,OCC-SAI-012,-99,0,JC, ,0.478954252,0.007706855
2052,159,4/22/2017,ACSP,137,4109.7,3370.5,12.72,0,15.6, ,BR,OCC-SAI-012,-99,0,JC, ,0.161026966,0.00134355
2053,162,4/22/2017,ACSP,138,2429.3,6428.4,135.21,0,51.2, ,BR,OCC-SAI-012,-99,0,JC, ,0.528961402,0.01440796
2054,163,4/22/2017,ACSP,139,1794.1,6941.7,32.24,0,22.7, ,BR,OCC-SAI-012,-99,0,JC, ,0.235104148,0.003423255
2055,164,4/22/2017,ACSP,140,2798.4,7034.5,109.36,0,49.9, ,BR,OCC-SAI-012,-99,0,JC, ,0.515552929,0.0116462
2056,165,4/22/2017,ACSP,141,1857.5,7111.3,7.24,0,10.9, ,BR,OCC-SAI-012,-99,0,JC, ,0.112342483,0.000762365
2057,166,4/22/2017,ACSP,142,2492.7,7512.8,14.73,0,16.3, ,BR,OCC-SAI-012,-99,0,JC, ,0.168794141,0.00155766
2058,172,4/22/2017,ACSP,143,4955,10143.6,30.48,0,24, ,BR,OCC-SAI-012,-99,0,JC, ,0.248171047,0.00323235
2059,173,4/22/2017,ACSP,144,4095.1,10224.3,4.58,0,9.6, ,KN,OCC-SAI-012,-99,0,JC, ,0.099832058,0.00048005
2060,175,4/22/2017,MOSP,145,3429.5,8470,6.07,0,13.2, ,BR,OCC-SAI-012,-99,0,JC, ,0.136890951,0.000634705
2061,177,4/22/2017,ACSP,146,4432.4,6628.2,60.45,0,39.1, ,BR,OCC-SAI-012,-99,0,JC, ,0.404783322,0.00642533
2062,179,4/22/2017,ACSP,147,4283.5,6412.3,21.88,0,18.3, ,BR,OCC-SAI-012,-99,0,JC, ,0.189009561,0.00232132
