"","Island","Site","Genus_Code","Site_Genet","TimePt_STA","TP_ID_STA","Year_STA","Date_STA","Surface_Area_STA","Shape_Area_STA","Shape_Leng_STA","nPatches_STA","TimePt_END","TP_ID_END","Year_END","Date_END","Surface_Area_END","Shape_Area_END","Shape_Leng_END","nPatches_END","TransitionTypeSimple","Interval","l10_Area_STA","l10_Area_END","l10TransitionMagnitude","l10_Surface_Area_STA","l10_Surface_Area_END","l10STransitionMagnitude","Interval_Years","l10_Area_ENDann","l10_Surface_Area_ENDann","Mortality","Survival"
"8134","OAH","OCC-OAH-005","POCS","OCC-OAH-005_332",1,6,2018,2018-10-04,0.085801324,0.04054353,1.361064985,1,2,10,2024,2024-06-06,0.177241024,0.05381336,1.875512351,1,"GROW","18_24",-1.39207844131692,-1.26910989061653,0.122968550700385,-1.0665060105026,-0.751435749521351,0.315070260981254,5.67282683093771,-1.37040167339061,-1.01096575334845,0,1
"8135","OAH","OCC-OAH-005","POCS","OCC-OAH-005_333",0,4,2016,2016-08-23,0.00571797,0.003426665,0.283039678,1,1,6,2018,2018-10-04,0.019391893,0.00782521,0.445762535,1,"GROW","16_18",-2.46512835129318,-2.10650399875053,0.358624352542649,-2.24275812754897,-1.71237979384414,0.530378333704832,2.11362080766598,-2.29545536584473,-1.99182459596129,0,1
"8136","OAH","OCC-OAH-005","POCS","OCC-OAH-005_333",1,6,2018,2018-10-04,0.019391893,0.00782521,0.445762535,1,2,10,2024,2024-06-06,0.087235898,0.027624765,1.138647122,1,"GROW","18_24",-2.10650399875053,-1.55870140777334,0.54780259097719,-1.71237979384414,-1.05930476397651,0.653075029867624,5.67282683093771,-2.00993792908141,-1.59725640839088,0,1
"8137","OAH","OCC-OAH-005","POCS","OCC-OAH-005_334",0,4,2016,2016-08-23,0.045594959,0.01521126,0.819123799,1,1,6,2018,2018-10-04,0.080563534,0.01653253,0.893041587,1,"GROW","16_18",-1.81783481037942,-1.78166068055063,0.0361741298287888,-1.34108317048255,-1.09386149127475,0.247221679207805,2.11362080766598,-1.80072004234838,-1.2241172140957,0,1
"8138","OAH","OCC-OAH-005","POCS","OCC-OAH-005_334",1,6,2018,2018-10-04,0.080563534,0.01653253,0.893041587,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-1.78166068055063,-Inf,-Inf,-1.09386149127475,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8139","OAH","OCC-OAH-005","POCS","OCC-OAH-005_335",0,4,2016,2016-08-23,0.039533725,0.024596635,0.952793376,1,1,6,2018,2018-10-04,0.056568483,0.02693578,1.142546799,1,"GROW","16_18",-1.609124303502,-1.56967044373818,0.0394538597638145,-1.40303226304818,-1.24742546760152,0.155606795446659,2.11362080766598,-1.59045782386633,-1.32941130186049,0,1
"8140","OAH","OCC-OAH-005","POCS","OCC-OAH-005_335",1,6,2018,2018-10-04,0.056568483,0.02693578,1.142546799,1,2,10,2024,2024-06-06,0.033803567,0.01591413,0.872648273,1,"GROW","18_24",-1.56967044373818,-1.79821709857781,-0.228546654839633,-1.24742546760152,-1.47103746993888,-0.223612002337366,5.67282683093771,-1.60995840980004,-1.28684355826451,0,1
"8141","OAH","OCC-OAH-005","POCS","OCC-OAH-005_336",0,4,2016,2016-08-23,0.066173846,0.028480415,1.021899246,1,1,6,2018,2018-10-04,0.071062962,0.024715955,1.178402925,1,"GROW","16_18",-1.54545368670313,-1.60702260417074,-0.0615689174676126,-1.17931362358464,-1.14835669449029,0.0309569290943479,2.11362080766598,-1.57458328139878,-1.164667226756,0,1
"8142","OAH","OCC-OAH-005","POCS","OCC-OAH-005_336",1,6,2018,2018-10-04,0.071062962,0.024715955,1.178402925,1,2,10,2024,2024-06-06,0.021308398,0.006569585,0.49371726,1,"GROW","18_24",-1.60702260417074,-2.18246206391092,-0.575439459740177,-1.14835669449029,-1.67144920002361,-0.523092505533322,5.67282683093771,-1.70846047225477,-1.24056689605691,0,1
"8143","OAH","OCC-OAH-005","POCS","OCC-OAH-005_337",0,4,2016,2016-08-23,0.030296356,0.01465556,0.721129117,1,1,6,2018,2018-10-04,0.076868821,0.029376685,0.99592604,1,"GROW","16_18",-1.83399758218882,-1.53199721356397,0.302000368624848,-1.51860960464168,-1.11424978000945,0.404359824632232,2.11362080766598,-1.69111463576365,-1.32729817206795,0,1
"8144","OAH","OCC-OAH-005","POCS","OCC-OAH-005_337",1,6,2018,2018-10-04,0.076868821,0.029376685,0.99592604,1,2,10,2024,2024-06-06,0.272493202,0.070992045,1.970489716,1,"GROW","18_24",-1.53199721356397,-1.14879031333952,0.383206900224444,-1.11424978000945,-0.564644327775281,0.549605452234168,5.67282683093771,-1.4644459006745,-1.01736590383738,0,1
"8145","OAH","OCC-OAH-005","POCS","OCC-OAH-005_338",0,4,2016,2016-08-23,0.072320746,0.01241634,0.548801751,1,1,6,2018,2018-10-04,0.179374516,0.01790971,0.953254509,1,"GROW","16_18",-1.90600640351967,-1.74691144633519,0.159094957184481,-1.14073710269292,-0.746239257762004,0.394497844930914,2.11362080766598,-1.83073511710564,-0.954091587328907,0,1
"8146","OAH","OCC-OAH-005","POCS","OCC-OAH-005_338",1,6,2018,2018-10-04,0.179374516,0.01790971,0.953254509,1,2,10,2024,2024-06-06,0.145010402,0.026266995,1.333276055,1,"GROW","18_24",-1.74691144633519,-1.58058960858301,0.166321837752179,-0.746239257762004,-0.838600843494892,-0.0923615857328878,5.67282683093771,-1.71759240616194,-0.762520661810719,0,1
"8147","OAH","OCC-OAH-005","POCS","OCC-OAH-005_339",0,4,2016,2016-08-23,0.054324,0.027095345,1.323517736,1,1,6,2018,2018-10-04,0,0,0,0,"MORT","16_18",-1.56710531482534,-Inf,-Inf,-1.26500825945712,-Inf,-Inf,2.11362080766598,-Inf,-Inf,1,0
"8148","OAH","OCC-OAH-005","POCS","OCC-OAH-005_340",0,4,2016,2016-08-23,0.013611247,0.008886805,0.490624918,1,1,6,2018,2018-10-04,0.041477861,0.01916347,0.774673094,1,"GROW","16_18",-2.05125434929646,-1.7175258488376,0.333728500458864,-1.86610208490612,-1.38218364813279,0.483918436773332,2.11362080766598,-1.89336013324387,-1.63714974160112,0,1
"8149","OAH","OCC-OAH-005","POCS","OCC-OAH-005_340",1,6,2018,2018-10-04,0.041477861,0.01916347,0.774673094,1,2,10,2024,2024-06-06,0.065251917,0.027581565,0.909086425,1,"GROW","18_24",-1.7175258488376,-1.55938109524569,0.158144753591909,-1.38218364813279,-1.18540672490474,0.196776923228046,5.67282683093771,-1.68964825653575,-1.34749601724039,0,1
"8150","OAH","OCC-OAH-005","POCS","OCC-OAH-005_341",0,4,2016,2016-08-23,0.033842154,0.01740781,0.868197619,1,1,6,2018,2018-10-04,0.078660567,0.024690415,0.968065239,1,"GROW","16_18",-1.75925586212449,-1.60747161032342,0.151784251801063,-1.47054200259097,-1.10424292743957,0.366299075151397,2.11362080766598,-1.68744342952042,-1.29723793886163,0,1
"8151","OAH","OCC-OAH-005","POCS","OCC-OAH-005_341",1,6,2018,2018-10-04,0.078660567,0.024690415,0.968065239,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-1.60747161032342,-Inf,-Inf,-1.10424292743957,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8152","OAH","OCC-OAH-005","POCS","OCC-OAH-005_342",0,4,2016,2016-08-23,0.022146919,0.010607745,0.573646717,1,1,6,2018,2018-10-04,0.05164028,0.023860755,0.849096398,1,"GROW","16_18",-1.97437692883598,-1.62231581853884,0.352061110297137,-1.65468668273064,-1.28701141160071,0.367675271129931,2.11362080766598,-1.80780915612092,-1.48073151073556,0,1
"8153","OAH","OCC-OAH-005","POCS","OCC-OAH-005_342",1,6,2018,2018-10-04,0.05164028,0.023860755,0.849096398,1,2,10,2024,2024-06-06,0.098662403,0.039949395,1.272538981,1,"GROW","18_24",-1.62231581853884,-1.39848979332499,0.223826025213859,-1.28701141160071,-1.00584831116325,0.281163100437467,5.67282683093771,-1.5828600001463,-1.23744827335999,0,1
"8154","OAH","OCC-OAH-005","POCS","OCC-OAH-005_343",0,4,2016,2016-08-23,0.055771666,0.02474702,1.084776609,1,1,6,2018,2018-10-04,0.083768172,0.02528608,1.18978553,1,"GROW","16_18",-1.60647709068902,-1.59711849237655,0.00935859831247021,-1.25358638215717,-1.07692096168515,0.17666542047202,2.11362080766598,-1.60204933416878,-1.17000212719939,0,1
"8155","OAH","OCC-OAH-005","POCS","OCC-OAH-005_343",1,6,2018,2018-10-04,0.083768172,0.02528608,1.18978553,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-1.59711849237655,-Inf,-Inf,-1.07692096168515,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8156","OAH","OCC-OAH-005","POCS","OCC-OAH-005_344",0,4,2016,2016-08-23,0.013520029,0.00786085,0.579607008,1,1,6,2018,2018-10-04,0.028360465,0.012232015,0.736617355,1,"GROW","16_18",-2.10453049081166,-1.91250199502435,0.192028495787309,-1.86902237684657,-1.54728665271046,0.321735724136105,2.11362080766598,-2.01367763059622,-1.71680220425497,0,1
"8157","OAH","OCC-OAH-005","POCS","OCC-OAH-005_344",1,6,2018,2018-10-04,0.028360465,0.012232015,0.736617355,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-1.91250199502435,-Inf,-Inf,-1.54728665271046,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8158","OAH","OCC-OAH-005","POCS","OCC-OAH-005_345",0,4,2016,2016-08-23,0.01313105,0.00712436,0.510295349,1,1,6,2018,2018-10-04,0.017194254,0.00903631,0.654431283,1,"GROW","16_18",-2.14725414338296,-2.04400887857283,0.103245264810125,-1.88170054497118,-1.76461666198862,0.11708388298256,2.11362080766598,-2.09840656181314,-1.82630561199271,0,1
"8159","OAH","OCC-OAH-005","POCS","OCC-OAH-005_345",1,6,2018,2018-10-04,0.017194254,0.00903631,0.654431283,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-2.04400887857283,-Inf,-Inf,-1.76461666198862,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8160","OAH","OCC-OAH-005","POCS","OCC-OAH-005_346",0,4,2016,2016-08-23,0.029670078,0.017877645,0.773674087,1,1,6,2018,2018-10-04,0.052612261,0.01890235,1.176713085,1,"GROW","16_18",-1.74768969084578,-1.72348419960516,0.0242054912406273,-1.52768131196004,-1.2789130340948,0.248768277865234,2.11362080766598,-1.73623754618822,-1.4099836260918,0,1
"8161","OAH","OCC-OAH-005","POCS","OCC-OAH-005_346",1,6,2018,2018-10-04,0.052612261,0.01890235,1.176713085,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-1.72348419960516,-Inf,-Inf,-1.2789130340948,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8162","OAH","OCC-OAH-005","POCS","OCC-OAH-005_347",0,4,2016,2016-08-23,0.049840808,0.02496073,1.049679143,1,1,6,2018,2018-10-04,0.101484631,0.035751945,1.269469382,1,"GROW","16_18",-1.60274271745373,-1.44670032645619,0.156042390997535,-1.3024149256768,-0.993599723044153,0.308815202632644,2.11362080766598,-1.52891566653164,-1.15630773298046,0,1
"8163","OAH","OCC-OAH-005","POCS","OCC-OAH-005_347",1,6,2018,2018-10-04,0.101484631,0.035751945,1.269469382,1,2,10,2024,2024-06-06,0.18514432,0.055963725,1.92200257,1,"GROW","18_24",-1.44670032645619,-1.25209338615475,0.194606940301437,-0.993599723044153,-0.732489607030666,0.261110116013487,5.67282683093771,-1.41239521789195,-0.94757150399303,0,1
"8164","OAH","OCC-OAH-005","POCS","OCC-OAH-005_348",0,4,2016,2016-08-23,0.04739133,0.021565835,0.836992373,1,1,6,2018,2018-10-04,0.023806083,0.008709225,0.635576017,1,"GROW","16_18",-1.6662337218968,-2.06002048944681,-0.39378676755001,-1.3243011030002,-1.62331205656606,-0.299010953565859,2.11362080766598,-1.85254281107768,-1.46576969210633,0,1
"8165","OAH","OCC-OAH-005","POCS","OCC-OAH-005_348",1,6,2018,2018-10-04,0.023806083,0.008709225,0.635576017,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-2.06002048944681,-Inf,-Inf,-1.62331205656606,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8166","OAH","OCC-OAH-005","POCS","OCC-OAH-005_349",0,4,2016,2016-08-23,0.012602351,0.00728374,0.479649763,1,1,6,2018,2018-10-04,0.034300685,0.015771335,0.7175551,1,"GROW","16_18",-2.13764556515342,-1.80213154328529,0.335514021868129,-1.89954842860597,-1.46469720681584,0.434851221790124,2.11362080766598,-1.9789065800662,-1.69381085249348,0,1
"8167","OAH","OCC-OAH-005","POCS","OCC-OAH-005_349",1,6,2018,2018-10-04,0.034300685,0.015771335,0.7175551,1,2,10,2024,2024-06-06,0.082209039,0.037015285,1.156699185,1,"GROW","18_24",-1.80213154328529,-1.431618902409,0.370512640876291,-1.46469720681584,-1.08508042854265,0.379616778273193,5.67282683093771,-1.73681796120032,-1.39777875688134,0,1
"8168","OAH","OCC-OAH-005","POCS","OCC-OAH-005_350",0,4,2016,2016-08-23,0.007613932,0.00527716,0.33659678,1,1,6,2018,2018-10-04,0.028718204,0.01439905,0.651499043,1,"GROW","16_18",-2.27759973810188,-1.84166616022196,0.435933577879922,-2.11839100618683,-1.54184272380574,0.576548282381084,2.11362080766598,-2.07135007576944,-1.84561346714578,0,1
"8169","OAH","OCC-OAH-005","POCS","OCC-OAH-005_350",1,6,2018,2018-10-04,0.028718204,0.01439905,0.651499043,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-1.84166616022196,-Inf,-Inf,-1.54184272380574,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8170","OAH","OCC-OAH-005","POCS","OCC-OAH-005_351",0,4,2016,2016-08-23,0.066320829,0.03687687,1.189036453,1,1,6,2018,2018-10-04,0.078200902,0.03534534,1.417661515,1,"GROW","16_18",-1.43324594768932,-1.45166783634209,-0.0184218886527707,-1.17835005381069,-1.10678823758768,0.0715618162230101,2.11362080766598,-1.44196174410179,-1.14449260125181,0,1
"8171","OAH","OCC-OAH-005","POCS","OCC-OAH-005_351",1,6,2018,2018-10-04,0.078200902,0.03534534,1.417661515,1,2,10,2024,2024-06-06,0.056415659,0.02522812,1.054655754,1,"GROW","18_24",-1.45166783634209,-1.59811511190997,-0.146447275567884,-1.10678823758768,-1.24860033443157,-0.141812096843893,5.67282683093771,-1.47748340941215,-1.13178672618432,0,1
"8172","OAH","OCC-OAH-005","POCS","OCC-OAH-005_352",0,4,2016,2016-08-23,0.003233345,0.0014947,0.164855444,1,1,6,2018,2018-10-04,0,0,0,0,"MORT","16_18",-2.82544596547917,-Inf,-Inf,-2.4903479534143,-Inf,-Inf,2.11362080766598,-Inf,-Inf,1,0
"8173","OAH","OCC-OAH-005","POCS","OCC-OAH-005_353",0,4,2016,2016-08-23,0.077073281,0.025929055,0.956480181,1,1,6,2018,2018-10-04,0,0,0,0,"MORT","16_18",-1.58621331106575,-Inf,-Inf,-1.11309615275831,-Inf,-Inf,2.11362080766598,-Inf,-Inf,1,0
"8174","OAH","OCC-OAH-005","POSP","OCC-OAH-005_369",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.004486949,0.00189888,0.169053359,1,"RECR","16_18",-Inf,-2.72150247969927,Inf,-Inf,-2.34804886675943,Inf,2.11362080766598,NA,NA,0,1
"8175","OAH","OCC-OAH-005","POSP","OCC-OAH-005_369",1,6,2018,2018-10-04,0.004486949,0.00189888,0.169053359,1,2,10,2024,2024-06-06,0.01409778,0.00510575,0.436901251,1,"GROW","18_24",-2.72150247969927,-2.29194045398115,0.429562025718119,-2.34804886675943,-1.85084927100829,0.497199595751141,5.67282683093771,-2.64577973361165,-2.2604030403366,0,1
"8176","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_370",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.005358557,0.00226154,0.424525813,2,"RECR","16_18",-Inf,-2.64559572645636,Inf,-Inf,-2.27095214525308,Inf,2.11362080766598,NA,NA,0,1
"8177","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_370",1,6,2018,2018-10-04,0.005358557,0.00226154,0.424525813,2,2,10,2024,2024-06-06,0.003116373,0.001718965,0.385843683,2,"GROW","18_24",-2.64559572645636,-2.76473296593169,-0.11913723947533,-2.27095214525308,-2.50635056699853,-0.235398421745458,5.67282683093771,-2.66659711483395,-2.31244793364233,0,1
"8178","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_371",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.016159935,0.01306866,1.135223344,1,"RECR","16_18",-Inf,-1.88376894068573,Inf,-Inf,-1.79156039041775,Inf,2.11362080766598,NA,NA,0,1
"8179","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_371",1,6,2018,2018-10-04,0.016159935,0.01306866,1.135223344,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-1.88376894068573,-Inf,-Inf,-1.79156039041775,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8180","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_372",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.002473401,0.00182917,0.377304695,1,"RECR","16_18",-Inf,-2.73774593004518,Inf,-Inf,-2.60670546796168,Inf,2.11362080766598,NA,NA,0,1
"8181","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_372",1,6,2018,2018-10-04,0.002473401,0.00182917,0.377304695,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-2.73774593004518,-Inf,-Inf,-2.60670546796168,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8182","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_373",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.001310701,0.00095434,0.139960685,1,"RECR","16_18",-Inf,-3.02029687286666,Inf,-Inf,-2.88249636922545,Inf,2.11362080766598,NA,NA,0,1
"8183","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_373",1,6,2018,2018-10-04,0.001310701,0.00095434,0.139960685,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-3.02029687286666,-Inf,-Inf,-2.88249636922545,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8184","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_374",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.003677692,0.0010805,0.176228605,1,"RECR","16_18",-Inf,-2.96637522878074,Inf,-Inf,-2.43442464494608,Inf,2.11362080766598,NA,NA,0,1
"8185","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_374",1,6,2018,2018-10-04,0.003677692,0.0010805,0.176228605,1,2,10,2024,2024-06-06,0.008785947,0.00450961,0.400298651,1,"GROW","18_24",-2.96637522878074,-2.34586101514458,0.620514213636158,-2.43442464494608,-2.05621142088369,0.378213224062389,5.67282683093771,-2.85699163006906,-2.3677536120847,0,1
"8186","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_375",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.005536598,0.00097689,0.148151333,1,"RECR","16_18",-Inf,-3.01015433605866,Inf,-Inf,-2.25675700849452,Inf,2.11362080766598,NA,NA,0,1
"8187","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_375",1,6,2018,2018-10-04,0.005536598,0.00097689,0.148151333,1,2,10,2024,2024-06-06,0.039758127,0.01872792,1.144038734,1,"GROW","18_24",-3.01015433605866,-1.72751045448191,1.28264388157674,-2.25675700849452,-1.40057408334728,0.856182925147244,5.67282683093771,-2.78405120973341,-2.10582997499547,0,1
"8188","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_376",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.003280698,0.001379825,0.318489495,1,"RECR","16_18",-Inf,-2.86017599066665,Inf,-Inf,-2.48403374613638,Inf,2.11362080766598,NA,NA,0,1
"8189","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_376",1,6,2018,2018-10-04,0.003280698,0.001379825,0.318489495,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-2.86017599066665,-Inf,-Inf,-2.48403374613638,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8190","OAH","OCC-OAH-005","POCS","OCC-OAH-005_377",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.030048564,0.007506705,0.434323058,1,"RECR","16_18",-Inf,-2.12455065079,Inf,-Inf,-1.52217627779694,Inf,2.11362080766598,NA,NA,0,1
"8191","OAH","OCC-OAH-005","POCS","OCC-OAH-005_377",1,6,2018,2018-10-04,0.030048564,0.007506705,0.434323058,1,2,10,2024,2024-06-06,0.071813555,0.02542171,0.948705647,1,"GROW","18_24",-2.12455065079,-1.5947952398329,0.529755410957104,-1.52217627779694,-1.14379357377877,0.378382704018161,5.67282683093771,-2.03116591920116,-1.45547536918563,0,1
"8192","OAH","OCC-OAH-005","POSP","OCC-OAH-005_378",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.001322649,0.00088619,0.127554167,1,"RECR","16_18",-Inf,-3.05247315496941,Inf,-Inf,-2.87855539208461,Inf,2.11362080766598,NA,NA,0,1
"8193","OAH","OCC-OAH-005","POSP","OCC-OAH-005_378",1,6,2018,2018-10-04,0.001322649,0.00088619,0.127554167,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-3.05247315496941,-Inf,-Inf,-2.87855539208461,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8194","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_379",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.00367875,0.002518405,0.349558234,1,"RECR","16_18",-Inf,-2.59887442707903,Inf,-Inf,-2.43429972489233,Inf,2.11362080766598,NA,NA,0,1
"8195","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_379",1,6,2018,2018-10-04,0.00367875,0.002518405,0.349558234,1,2,10,2024,2024-06-06,0.003487305,0.00276477,0.48039424,2,"GROW","18_24",-2.59887442707903,-2.55834099162349,0.0405334354555396,-2.43429972489233,-2.45751006752958,-0.0232103426372436,5.67282683093771,-2.59172923533186,-2.43839121989632,0,1
"8196","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_394",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.00172529,0.00064444,0.101663318,1,"RECR","16_18",-Inf,-3.19081751102107,Inf,-Inf,-2.7631378949013,Inf,2.11362080766598,NA,NA,0,1
"8197","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_394",1,6,2018,2018-10-04,0.00172529,0.00064444,0.101663318,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-3.19081751102107,-Inf,-Inf,-2.7631378949013,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8198","OAH","OCC-OAH-005","POCS","OCC-OAH-005_404",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.00143078,0.000948955,0.14117319,1,"RECR","16_18",-Inf,-3.02275438158225,Inf,-Inf,-2.84442713921803,Inf,2.11362080766598,NA,NA,0,1
"8199","OAH","OCC-OAH-005","POCS","OCC-OAH-005_404",1,6,2018,2018-10-04,0.00143078,0.000948955,0.14117319,1,2,10,2024,2024-06-06,0.00868219,0.004468385,0.4833748,1,"GROW","18_24",-3.02275438158225,-2.34984941474798,0.672904966834265,-2.84442713921803,-2.0613707143452,0.783056424872822,5.67282683093771,-2.90413539551265,-2.70639076895509,0,1
"8200","OAH","OCC-OAH-005","POCS","OCC-OAH-005_405",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.00200231,0.001252355,0.14488499,1,"RECR","16_18",-Inf,-2.90227254597591,Inf,-Inf,-2.69846868366641,Inf,2.11362080766598,NA,NA,0,1
"8201","OAH","OCC-OAH-005","POCS","OCC-OAH-005_405",1,6,2018,2018-10-04,0.00200231,0.001252355,0.14488499,1,2,10,2024,2024-06-06,0.042488547,0.01779431,0.76951992,1,"GROW","18_24",-2.90227254597591,-1.7497188477277,1.15255369824821,-2.69846868366641,-1.37172812042077,1.32674056324564,5.67282683093771,-2.69910158155257,-2.46459224026608,0,1
"8202","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_406",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.00075684,0.000217785,0.070451812,1,"RECR","16_18",-Inf,-3.66197203569854,Inf,-Inf,-3.12099592295906,Inf,2.11362080766598,NA,NA,0,1
"8203","OAH","OCC-OAH-005","MOSP","OCC-OAH-005_406",1,6,2018,2018-10-04,0.00075684,0.000217785,0.070451812,1,2,10,2024,2024-06-06,0.002439931,0.00127692,0.159126712,1,"GROW","18_24",-3.66197203569854,-2.89383631076077,0.768135724937768,-3.12099592295906,-2.6126224551133,0.50837346784575,5.67282683093771,-3.52656587086576,-3.03138037801183,0,1
"8204","OAH","OCC-OAH-005","POCS","OCC-OAH-005_407",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.00452815,0.002215225,0.21461726,1,"RECR","16_18",-Inf,-2.65458215598911,Inf,-Inf,-2.34407919509424,Inf,2.11362080766598,NA,NA,0,1
"8205","OAH","OCC-OAH-005","POCS","OCC-OAH-005_407",1,6,2018,2018-10-04,0.00452815,0.002215225,0.21461726,1,2,10,2024,2024-06-06,0,0,0,0,"MORT","18_24",-2.65458215598911,-Inf,-Inf,-2.34407919509424,-Inf,-Inf,5.67282683093771,-Inf,-Inf,1,0
"8206","OAH","OCC-OAH-005","POCS","OCC-OAH-005_408",0,4,2016,2016-08-23,0,0,0,0,1,6,2018,2018-10-04,0.008542769,0.00465181,0.336974881,1,"RECR","16_18",-Inf,-2.33237803204262,Inf,-Inf,-2.06840133698032,Inf,2.11362080766598,NA,NA,0,1
"8207","OAH","OCC-OAH-005","POCS","OCC-OAH-005_408",1,6,2018,2018-10-04,0.008542769,0.00465181,0.336974881,1,2,10,2024,2024-06-06,0.059247469,0.02143081,1.014227631,1,"GROW","18_24",-2.33237803204262,-1.66896141403132,0.663416618011296,-2.06840133698032,-1.2273301976016,0.841071139378721,5.67282683093771,-2.2154316422122,-1.92013819332295,0,1
