"TL_id","TL_Date","TL_Class","TL_Genet","TL_Cx","TL_Cy","TL_Area","TL_Perim","Morph_Code","Site","Quadrat","TimePt","Annotator","Shape_Leng","Shape_Area","Year","Genet_full","Patch_full","Genus","Region","Island","Latitude","Longitude","Effort","area_perim"
"069",2023-03-18,"PGRA","045",3782.1,5820.1,538.74,171.1,"BR","OCC-BAK-008",15,2,"JC",1.711477168,0.05372692,"2023","OCC-BAK-008_045_2023","OCC-BAK-008_069_2023","POCS","PRIA","BAK",0.188409,-176.479919,12.5,0.0313921336518817
"068",2023-03-18,"PGRA","045",3689,6001.9,33.66,34.4,"BR","OCC-BAK-008",15,2,"JC",0.344169381,0.00333552,"2023","OCC-BAK-008_045_2023","OCC-BAK-008_068_2023","POCS","PRIA","BAK",0.188409,-176.479919,12.5,0.00969150710126651
"067",2023-03-18,"PGRA","045",3656.1,6039.5,47.58,47.6,"BR","OCC-BAK-008",15,2,"JC",0.475808986,0.00471622,"2023","OCC-BAK-008_045_2023","OCC-BAK-008_067_2023","POCS","PRIA","BAK",0.188409,-176.479919,12.5,0.00991200279685344
"070",2023-03-18,"ACSP","237",6541.3,6527,13.97,20.2,"TB","OCC-BAK-008",8,2,"JC",0.201742977,0.00137852,"2023","OCC-BAK-008_237_2023","OCC-BAK-008_070_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00683305074852742
"071",2023-03-18,"ACSP","238",6413.8,6427.4,5.57,12,"CB","OCC-BAK-008",8,2,"JC",0.119760213,0.00054502,"2023","OCC-BAK-008_238_2023","OCC-BAK-008_071_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00455092710965703
"072",2023-03-18,"ACSP","239",6465,6226.1,24.85,21.8,"CB","OCC-BAK-008",8,2,"JC",0.218429264,0.00246552,"2023","OCC-BAK-008_239_2023","OCC-BAK-008_072_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.011287498546898
"074",2023-03-18,"ACSP","047",1496.4,4155.2,4728.48,601.3,"TB","OCC-BAK-008",9,2,"JC",6.013213932,0.47246074,"2023","OCC-BAK-008_047_2023","OCC-BAK-008_074_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0785704193036849
"073",2023-03-18,"ACSP","047",1743,4251.3,3091.64,360.6,"TB","OCC-BAK-008",9,2,"JC",3.606390084,0.30885282,"2023","OCC-BAK-008_047_2023","OCC-BAK-008_073_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0856404362274195
"089",2023-03-18,"ACSP","240",7359.7,10942.2,565.57,113.9,"TB","OCC-BAK-008",-99,2,"JC",1.138935973,0.05645802,"2023","OCC-BAK-008_240_2023","OCC-BAK-008_089_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0495708462445764
"092",2023-03-18,"POSP","241",1600.2,10706.5,109.17,68.7,"MD","OCC-BAK-008",-99,2,"JC",0.686944651,0.01088428,"2023","OCC-BAK-008_241_2023","OCC-BAK-008_092_2023","POSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0158444788588943
"095",2023-03-18,"ACSP","102",1948.1,10017.5,5566.27,651.3,"TB","OCC-BAK-008",-99,2,"JC",6.513077501,0.5560745,"2023","OCC-BAK-008_102_2023","OCC-BAK-008_095_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0853781487959604
"098",2023-03-18,"POSP","242",2458,9982.7,2.15,5.6,"MD","OCC-BAK-008",-99,2,"JC",0.05606173,0.00020852,"2023","OCC-BAK-008_242_2023","OCC-BAK-008_098_2023","POSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00371947137557118
"099",2023-03-18,"PLOB","098",3500.3,10569.9,58.93,35.4,"MD","OCC-BAK-008",-99,2,"JC",0.353524721,0.00586262,"2023","OCC-BAK-008_098_2023","OCC-BAK-008_099_2023","POSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0165833381705717
"100",2023-03-18,"MOSP","243",5184.6,10065.6,7.99,13.1,"EM","OCC-BAK-008",-99,2,"JC",0.131073926,0.00078622,"2023","OCC-BAK-008_243_2023","OCC-BAK-008_100_2023","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00599829442813821
"101",2023-03-18,"POSP","244",7279.8,10235.3,8.33,11.3,"MD","OCC-BAK-008",-99,2,"JC",0.113274936,0.00082142,"2023","OCC-BAK-008_244_2023","OCC-BAK-008_101_2023","POSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00725156004502179
"102",2023-03-18,"POSP","245",7357.3,10086.3,2.3,7,"MD","OCC-BAK-008",-99,2,"JC",0.069718585,0.00022232,"2023","OCC-BAK-008_245_2023","OCC-BAK-008_102_2023","POSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00318881973866796
"103",2023-03-18,"POSP","246",7351.4,10097.8,2.73,6.7,"MD","OCC-BAK-008",-99,2,"JC",0.066890158,0.00026552,"2023","OCC-BAK-008_246_2023","OCC-BAK-008_103_2023","POSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00396949279145072
"104",2023-03-18,"ACSP","247",7748.7,10002.3,27.77,21.4,"TB","OCC-BAK-008",-99,2,"JC",0.213600838,0.00275692,"2023","OCC-BAK-008_247_2023","OCC-BAK-008_104_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.012906878202416
"105",2023-03-18,"POSP","248",9419.8,10705.8,18.61,19.8,"MD","OCC-BAK-008",-99,2,"JC",0.19784348,0.00184362,"2023","OCC-BAK-008_248_2023","OCC-BAK-008_105_2023","POSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00931857850458352
"106",2023-03-18,"ACSP","249",9694.4,10809.9,283.17,81.3,"TB","OCC-BAK-008",-99,2,"JC",0.812928833,0.02824652,"2023","OCC-BAK-008_249_2023","OCC-BAK-008_106_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0347466086247183
"115",2023-03-18,"POSP","250",11824.7,8135,14.73,17.5,"MD","OCC-BAK-008",-99,2,"JC",0.174630271,0.00145732,"2023","OCC-BAK-008_250_2023","OCC-BAK-008_115_2023","POSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0083451740162506
"116",2023-03-18,"ACSP","251",9741.7,9038.4,172.48,55.9,"TB","OCC-BAK-008",-99,2,"JC",0.55872068,0.01719942,"2023","OCC-BAK-008_251_2023","OCC-BAK-008_116_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.030783575077264
"053",2023-03-18,"MOSP","070",5978.4,8315.9,844.98,166.4,"EM","OCC-BAK-008",-99,2,"JC",1.664462117,0.08437594,"2023","OCC-BAK-008_070_2023","OCC-BAK-008_053_2023","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0506926166346626
"117",2023-03-18,"ACSP","252",3240.7,7916.5,2527.62,336.4,"TB","OCC-BAK-008",-99,2,"JC",3.364057045,0.25246942,"2023","OCC-BAK-008_252_2023","OCC-BAK-008_117_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0750490900192211
"119",2023-03-18,"ACSP","253",1754.3,8558.7,59.88,32.8,"TB","OCC-BAK-008",-99,2,"JC",0.327684098,0.00595492,"2023","OCC-BAK-008_253_2023","OCC-BAK-008_119_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0181727463625653
"121",2023-03-18,"ACSP","254",2491.3,8635.8,240.27,106.8,"TB","OCC-BAK-008",-99,2,"JC",1.06812479,0.02393332,"2023","OCC-BAK-008_254_2023","OCC-BAK-008_121_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0224068575358128
"120",2023-03-18,"ACSP","100",2190.5,8477.5,4081.38,651.6,"TB","OCC-BAK-008",-99,2,"JC",6.516194445,0.40776932,"2023","OCC-BAK-008_100_2023","OCC-BAK-008_120_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0625778318068592
"122",2023-03-18,"ACSP","104",961.1,9023.9,2353.71,567.2,"TB","OCC-BAK-008",-99,2,"JC",5.672190284,0.23526372,"2023","OCC-BAK-008_104_2023","OCC-BAK-008_122_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0414766973991735
"125",2023-03-18,"ACSP","106",2363.5,7036.2,2097.58,299.4,"TB","OCC-BAK-008",-99,2,"JC",2.994091534,0.20950102,"2023","OCC-BAK-008_106_2023","OCC-BAK-008_125_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0699714813728871
"126",2023-03-18,"ACSP","255",2659.3,6924.3,1597.28,242.1,"TB","OCC-BAK-008",-99,2,"JC",2.420516605,0.1595301,"2023","OCC-BAK-008_255_2023","OCC-BAK-008_126_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0659074594532682
"127",2023-03-18,"MOSP","256",9625.4,6743.3,5.45,9.4,"EM","OCC-BAK-008",-99,2,"JC",0.093618083,0.00053522,"2023","OCC-BAK-008_256_2023","OCC-BAK-008_127_2023","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0057170578893396
"132",2023-03-18,"ACSP","257",4118.2,4885.4,178.48,88.6,"TB","OCC-BAK-008",-99,2,"JC",0.88648518,0.01777062,"2023","OCC-BAK-008_257_2023","OCC-BAK-008_132_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0200461557631454
"131",2023-03-18,"ACSP","111",3763,4623.3,5055,854.3,"TB","OCC-BAK-008",-99,2,"JC",8.543328485,0.5048486,"2023","OCC-BAK-008_111_2023","OCC-BAK-008_131_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0590927295943719
"133",2023-03-18,"ACSP","111",3726.1,4216.9,1228.71,266.9,"TB","OCC-BAK-008",-99,2,"JC",2.669494316,0.1227146,"2023","OCC-BAK-008_111_2023","OCC-BAK-008_133_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0459692306758221
"134",2023-03-18,"ACSP","258",4076.7,4368.1,1486.39,199.2,"TB","OCC-BAK-008",-99,2,"JC",1.992572625,0.14846642,"2023","OCC-BAK-008_258_2023","OCC-BAK-008_134_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0745099165457018
"136",2023-03-18,"ACSP","259",4572.9,4535.4,940.98,165.6,"TB","OCC-BAK-008",-99,2,"JC",1.655979709,0.09395502,"2023","OCC-BAK-008_259_2023","OCC-BAK-008_136_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0567368183857378
"137",2023-03-18,"ACSP","112",4864.2,4054.6,663.37,128.1,"TB","OCC-BAK-008",-99,2,"JC",1.281303503,0.06622602,"2023","OCC-BAK-008_112_2023","OCC-BAK-008_137_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0516864426304468
"135",2023-03-18,"ACSP","113",4426.6,4153.6,3628.92,422.6,"TB","OCC-BAK-008",-99,2,"JC",4.226005207,0.3625609,"2023","OCC-BAK-008_113_2023","OCC-BAK-008_135_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.085792819043254
"138",2023-03-18,"ACSP","260",5143.4,4138,886.97,219.9,"TB","OCC-BAK-008",-99,2,"JC",2.198881293,0.08850702,"2023","OCC-BAK-008_260_2023","OCC-BAK-008_138_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0402509313630329
"139",2023-03-18,"ACSP","261",5669.4,4097.7,1315.32,198.8,"TB","OCC-BAK-008",-99,2,"JC",1.988371618,0.13136042,"2023","OCC-BAK-008_261_2023","OCC-BAK-008_139_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0660643205781265
"140",2023-03-18,"ACSP","116",5648.3,4282.3,204.31,68.7,"TB","OCC-BAK-008",-99,2,"JC",0.686803942,0.02037102,"2023","OCC-BAK-008_116_2023","OCC-BAK-008_140_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0296606043650227
"142",2023-03-18,"ACSP","262",10201.6,3879.3,256.38,114,"TB","OCC-BAK-008",-99,2,"JC",1.140107552,0.02553882,"2023","OCC-BAK-008_262_2023","OCC-BAK-008_142_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0224003603477578
"143",2023-03-18,"POSP","263",10004.7,4030.2,10.44,14.4,"MD","OCC-BAK-008",-99,2,"JC",0.144245498,0.00102982,"2023","OCC-BAK-008_263_2023","OCC-BAK-008_143_2023","POSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0071393562660791
"144",2023-03-18,"ACSP","264",10469.3,3245.9,221.42,71.1,"TB","OCC-BAK-008",-99,2,"JC",0.710703434,0.02207992,"2023","OCC-BAK-008_264_2023","OCC-BAK-008_144_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0310676984853291
"145",2023-03-18,"ACSP","265",9537.8,3085.1,86.93,41.8,"TB","OCC-BAK-008",-99,2,"JC",0.417625224,0.00865592,"2023","OCC-BAK-008_265_2023","OCC-BAK-008_145_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0207265258479694
"146",2023-03-18,"ACSP","266",6556.4,2727.9,62,53.8,"TB","OCC-BAK-008",-99,2,"JC",0.538193763,0.00615252,"2023","OCC-BAK-008_266_2023","OCC-BAK-008_146_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0114317935713424
"147",2023-03-18,"ACSP","267",6647.1,2686.8,6.5,11.5,"TB","OCC-BAK-008",-99,2,"JC",0.115032295,0.00063812,"2023","OCC-BAK-008_267_2023","OCC-BAK-008_147_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00554731173536962
"148",2023-03-18,"ACSP","268",6338.3,2988.9,24.58,22.6,"TB","OCC-BAK-008",-99,2,"JC",0.225600841,0.00243772,"2023","OCC-BAK-008_268_2023","OCC-BAK-008_148_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0108054561729227
"149",2023-03-18,"ACSP","269",4311.9,2404.5,199.78,115.5,"TB","OCC-BAK-008",-99,2,"JC",1.155019237,0.01987882,"2023","OCC-BAK-008_269_2023","OCC-BAK-008_149_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0172108129139324
"150",2023-03-18,"ACSP","270",4355,2520.8,81.04,48.6,"TB","OCC-BAK-008",-99,2,"JC",0.486193763,0.00806172,"2023","OCC-BAK-008_270_2023","OCC-BAK-008_150_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0165812904514779
"153",2023-03-18,"POSP","271",6816.4,1633.4,78.81,56.9,"MD","OCC-BAK-008",-99,2,"JC",0.569246165,0.00785138,"2023","OCC-BAK-008_271_2023","OCC-BAK-008_153_2023","POSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0137925918218527
"154",2023-03-18,"ACSP","272",10196.1,2320.1,186.09,93.7,"TB","OCC-BAK-008",-99,2,"JC",0.936710568,0.01852842,"2023","OCC-BAK-008_272_2023","OCC-BAK-008_154_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0197803042187947
"155",2023-03-18,"ACSP","273",10022.5,2043.6,51.89,57.2,"TB","OCC-BAK-008",-99,2,"JC",0.57164961,0.00513892,"2023","OCC-BAK-008_273_2023","OCC-BAK-008_155_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.00898963265277134
"158",2023-03-18,"ACSP","274",10045.9,972.3,270.16,97,"TB","OCC-BAK-008",-99,2,"JC",0.969556248,0.02693052,"2023","OCC-BAK-008_274_2023","OCC-BAK-008_158_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0277761296010956
"159",2023-03-18,"ACSP","131",9784.8,886,1464.22,272.3,"TB","OCC-BAK-008",-99,2,"JC",2.723332081,0.14618322,"2023","OCC-BAK-008_131_2023","OCC-BAK-008_159_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.053678073643638
"160",2023-03-18,"ACSP","275",8655.6,385.2,586.41,133.9,"TB","OCC-BAK-008",-99,2,"JC",1.338960367,0.05852442,"2023","OCC-BAK-008_275_2023","OCC-BAK-008_160_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0437088516153219
"123",2023-03-18,"ACSP","105",2677.6,7975.9,10123.83,1261.8,"TB","OCC-BAK-008",-99,2,"JC",12.61765821,1.01173262,"2023","OCC-BAK-008_105_2023","OCC-BAK-008_123_2023","ACSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0801838663848226
"156",2023-03-18,"MOSP","117",11033.9,2763.7,207.91,66.4,"EM","OCC-BAK-008",-99,2,"JC",0.663892254,0.02073182,"2023","OCC-BAK-008_117_2023","OCC-BAK-008_156_2023","MOSP","PRIA","BAK",0.188409,-176.479919,136.6,0.0312276877386191
"063",2023-03-16,"POSP","179",10625.3,2753.2,8.83,12.2,"EM","OCC-HOW-005",5,2,"MSL",0.122144993,0.00087232,"2023","OCC-HOW-005_179_2023","OCC-HOW-005_063_2023","POSP","PRIA","HOW",0.7988,-176.62025,12,0.00714167628631327
"068",2023-03-16,"MOSP","184",10687.5,2823.2,15.95,21.3,"EM","OCC-HOW-005",5,2,"MSL",0.212956176,0.00157702,"2023","OCC-HOW-005_184_2023","OCC-HOW-005_068_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00740537339475893
"075",2023-03-16,"MOSP","190",12758.2,4116.1,46.8,31.7,"FO","OCC-HOW-005",15,2,"MSL",0.317382582,0.00465282,"2023","OCC-HOW-005_190_2023","OCC-HOW-005_075_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0146599727391467
"030",2023-03-16,"PGRA","155",1229.8,3375,83.66,40.8,"BR","OCC-HOW-005",17,2,"MSL",0.407666852,0.00833062,"2023","OCC-HOW-005_155_2023","OCC-HOW-005_030_2023","POCS","PRIA","HOW",0.7988,-176.62025,12,0.020434872148987
"032",2023-03-16,"MOSP","025",1364.5,3220,517.84,144.8,"FO","OCC-HOW-005",17,2,"MSL",1.447633689,0.05169854,"2023","OCC-HOW-005_025_2023","OCC-HOW-005_032_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0357124460371687
"101",2023-03-16,"POSP","211",1303.4,3356.4,44.23,48.2,"MD","OCC-HOW-005",17,2,"MSL",0.4819296,0.0043969,"2023","OCC-HOW-005_211_2023","OCC-HOW-005_101_2023","POSP","PRIA","HOW",0.7988,-176.62025,12,0.00912353173575559
"031",2023-03-16,"PMEA","156",1452.5,3328,71.5,43.9,"BR","OCC-HOW-005",17,2,"MSL",0.439365339,0.00711232,"2023","OCC-HOW-005_156_2023","OCC-HOW-005_031_2023","POCS","PRIA","HOW",0.7988,-176.62025,12,0.0161877129775137
"025",2023-03-16,"ACSP","075",1553.2,3276.1,120.2,51.2,"CB","OCC-HOW-005",17,2,"MSL",0.512093257,0.01197542,"2023","OCC-HOW-005_075_2023","OCC-HOW-005_025_2023","ACSP","PRIA","HOW",0.7988,-176.62025,12,0.0233852327409185
"102",2023-03-16,"MOSP","212",1313.8,3112.4,85.68,105.3,"FO","OCC-HOW-005",17,2,"MSL",1.053075265,0.00854174,"2023","OCC-HOW-005_212_2023","OCC-HOW-005_102_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00811123410063192
"103",2023-03-16,"POSP","213",1111.1,3185.6,21,37.5,"EM","OCC-HOW-005",17,2,"MSL",0.374838422,0.00206782,"2023","OCC-HOW-005_213_2023","OCC-HOW-005_103_2023","POSP","PRIA","HOW",0.7988,-176.62025,12,0.00551656361417507
"028",2023-03-16,"POSP","154",1164.7,3042.2,168.05,108.8,"EM","OCC-HOW-005",17,2,"MSL",1.08756339,0.01671182,"2023","OCC-HOW-005_154_2023","OCC-HOW-005_028_2023","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0153662951085545
"034",2023-03-16,"ACSP","157",1274.8,2988.6,19.41,27.7,"CB","OCC-HOW-005",17,2,"MSL",0.277198816,0.00191672,"2023","OCC-HOW-005_157_2023","OCC-HOW-005_034_2023","ACSP","PRIA","HOW",0.7988,-176.62025,12,0.00691460384881298
"033",2023-03-16,"MOSP","074",1465.9,3016.7,116.1,83.9,"EM","OCC-HOW-005",17,2,"MSL",0.838768019,0.01155668,"2023","OCC-HOW-005_074_2023","OCC-HOW-005_033_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0137781600373583
"035",2023-03-16,"MOSP","158",1431.7,2947.1,6.35,11,"EM","OCC-HOW-005",17,2,"MSL",0.110346003,0.00062392,"2023","OCC-HOW-005_158_2023","OCC-HOW-005_035_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0056542147702441
"104",2023-03-16,"MOSP","214",1473.6,2932.6,10.2,17.3,"EM","OCC-HOW-005",17,2,"MSL",0.172630272,0.00100352,"2023","OCC-HOW-005_214_2023","OCC-HOW-005_104_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00581311718028226
"027",2023-03-16,"PMEA","153",1478.5,2871.6,54.25,37,"BR","OCC-HOW-005",17,2,"MSL",0.370252638,0.00539332,"2023","OCC-HOW-005_153_2023","OCC-HOW-005_027_2023","POCS","PRIA","HOW",0.7988,-176.62025,12,0.0145665943911519
"029",2023-03-16,"ACSP","073",1231.6,2871.7,61.35,46.4,"CB","OCC-HOW-005",17,2,"MSL",0.464152132,0.00609422,"2023","OCC-HOW-005_073_2023","OCC-HOW-005_029_2023","ACSP","PRIA","HOW",0.7988,-176.62025,12,0.0131297899542989
"106",2023-03-16,"MOSP","215",1332.8,2696.6,1.5,4.8,"EM","OCC-HOW-005",17,2,"MSL",0.04806173,0.00014432,"2023","OCC-HOW-005_215_2023","OCC-HOW-005_106_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00300280493440415
"107",2023-03-16,"MOSP","216",1354.5,2707.9,7.55,11.3,"EM","OCC-HOW-005",17,2,"MSL",0.112931788,0.00074362,"2023","OCC-HOW-005_216_2023","OCC-HOW-005_107_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00658468278214102
"109",2023-03-16,"MOSP","218",1329,2669.5,23.38,30.1,"FO","OCC-HOW-005",17,2,"MSL",0.300694864,0.00232268,"2023","OCC-HOW-005_218_2023","OCC-HOW-005_109_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00772437536545353
"105",2023-03-16,"MOSP","026",1302.9,2791.6,195.07,79.7,"FO","OCC-HOW-005",17,2,"MSL",0.79666466,0.0194513,"2023","OCC-HOW-005_026_2023","OCC-HOW-005_105_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0244159192400978
"110",2023-03-16,"MOSP","026",1411.5,2754.1,233.24,88.1,"FO","OCC-HOW-005",17,2,"MSL",0.881171472,0.02324682,"2023","OCC-HOW-005_026_2023","OCC-HOW-005_110_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0263817210823185
"111",2023-03-16,"MOSP","219",1449.6,2642.4,63.08,47.2,"FO","OCC-HOW-005",17,2,"MSL",0.471909494,0.00626632,"2023","OCC-HOW-005_219_2023","OCC-HOW-005_111_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0132786478756454
"026",2023-03-16,"PGRA","152",1725.7,3007.6,145.44,70.5,"BR","OCC-HOW-005",17,2,"MSL",0.704644564,0.01448352,"2023","OCC-HOW-005_152_2023","OCC-HOW-005_026_2023","POCS","PRIA","HOW",0.7988,-176.62025,12,0.020554362780836
"112",2023-03-16,"MOSP","220",1752.6,3136,48.81,55.2,"EM","OCC-HOW-005",17,2,"MSL",0.551992756,0.00483172,"2023","OCC-HOW-005_220_2023","OCC-HOW-005_112_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0087532308123261
"113",2023-03-16,"MOSP","221",1672.2,3097.1,40.9,61.9,"EM","OCC-HOW-005",17,2,"MSL",0.61902505,0.004053,"2023","OCC-HOW-005_221_2023","OCC-HOW-005_113_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00654739254897682
"114",2023-03-16,"MOSP","222",1699.8,3102.2,1.37,4.8,"EM","OCC-HOW-005",17,2,"MSL",0.048061733,0.00013132,"2023","OCC-HOW-005_222_2023","OCC-HOW-005_114_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0027323192861148
"115",2023-03-16,"MOSP","223",1748.7,3085.3,25.65,36.2,"EM","OCC-HOW-005",17,2,"MSL",0.362432114,0.0025404,"2023","OCC-HOW-005_223_2023","OCC-HOW-005_115_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00700931264606425
"116",2023-03-16,"MOSP","224",1561.1,3206.2,50.22,54.7,"EM","OCC-HOW-005",17,2,"MSL",0.547365337,0.00497352,"2023","OCC-HOW-005_224_2023","OCC-HOW-005_116_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00908628965666491
"037",2023-03-16,"MOSP","042",4872.5,2648.7,1701.75,285.7,"FO","OCC-HOW-005",9,2,"MSL",2.857444019,0.17009964,"2023","OCC-HOW-005_042_2023","OCC-HOW-005_037_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0595285992897697
"038",2023-03-16,"POSP","037",4995.2,2410,65.52,36.6,"EM","OCC-HOW-005",9,2,"MSL",0.365725732,0.00651982,"2023","OCC-HOW-005_037_2023","OCC-HOW-005_038_2023","POSP","PRIA","HOW",0.7988,-176.62025,12,0.0178270748529119
"108",2023-03-16,"MOSP","217",4792.8,2463.2,53.14,33.1,"FO","OCC-HOW-005",9,2,"MSL",0.331583593,0.00528482,"2023","OCC-HOW-005_217_2023","OCC-HOW-005_108_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0159381227285272
"117",2023-03-16,"MOSP","108",4866,2437.8,15.49,25.8,"EM","OCC-HOW-005",9,2,"MSL",0.258228256,0.00152612,"2023","OCC-HOW-005_108_2023","OCC-HOW-005_117_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00590996517437658
"118",2023-03-16,"MOSP","039",4936.3,2285.6,157.46,86.1,"FO","OCC-HOW-005",9,2,"MSL",0.860768022,0.01569008,"2023","OCC-HOW-005_039_2023","OCC-HOW-005_118_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0182280005750492
"119",2023-03-16,"MOSP","225",4807.6,2308.4,249.06,101.3,"FO","OCC-HOW-005",9,2,"MSL",1.012855573,0.0248605,"2023","OCC-HOW-005_225_2023","OCC-HOW-005_119_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0245449604689098
"120",2023-03-16,"MOSP","107",4637.4,2345.4,524.67,164.3,"FO","OCC-HOW-005",9,2,"MSL",1.643053626,0.052412,"2023","OCC-HOW-005_107_2023","OCC-HOW-005_120_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0318991414343527
"121",2023-03-16,"MOSP","226",4518.5,2591.1,149.14,82.3,"FO","OCC-HOW-005",9,2,"MSL",0.823475846,0.0148482,"2023","OCC-HOW-005_226_2023","OCC-HOW-005_121_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.0180311299622503
"122",2023-03-16,"MOSP","227",4654,2486.5,9.34,16.5,"EM","OCC-HOW-005",9,2,"MSL",0.164973421,0.00091912,"2023","OCC-HOW-005_227_2023","OCC-HOW-005_122_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.00557132169793581
"123",2023-03-16,"MOSP","228",5195.6,2520.9,42.96,28.9,"FO","OCC-HOW-005",9,2,"MSL",0.289583593,0.00427102,"2023","OCC-HOW-005_228_2023","OCC-HOW-005_123_2023","MOSP","PRIA","HOW",0.7988,-176.62025,12,0.014748832818025
"124",2023-03-16,"ACSP","229",4780.7,2148.3,240.41,106.5,"CB","OCC-HOW-005",9,2,"MSL",1.064589969,0.02401994,"2023","OCC-HOW-005_229_2023","OCC-HOW-005_124_2023","ACSP","PRIA","HOW",0.7988,-176.62025,12,0.0225626210085021
